Date;Brand;Film.Code;Ratecard.Duration;Metric;Value
2020-11-05;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;26,34
2020-11-06;Hebe;Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120;15;Cost;767806,9094
2020-11-06;Hebe;Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120;15;TRP;19,83
2020-11-06;Hebe;Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120;15;Cost;1054282,939
2020-11-06;Hebe;Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120;15;TRP;27,81
2020-11-06;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;Cost;804086,0722
2020-11-06;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;17,81
2020-11-07;Hebe;Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120;15;Cost;1189381,841
2020-11-07;Hebe;Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120;15;TRP;31,56
2020-11-07;Hebe;Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120;15;Cost;1188759,743
2020-11-07;Hebe;Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120;15;TRP;28,25
2020-11-07;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;Cost;528141,2695
2020-11-07;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;12,23
2020-11-08;Hebe;Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120;15;Cost;1367440,051
2020-11-08;Hebe;Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120;15;TRP;32,68
2020-11-08;Hebe;Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120;15;Cost;1194013,013
2020-11-08;Hebe;Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120;15;TRP;32,67
2020-11-08;Jordan od 2017;Jordan szczoteczki promocja -25% /hebe/winieta 051120;5;Cost;37202,43494
2020-11-08;Jordan od 2017;Jordan szczoteczki promocja -25% /hebe/winieta 051120;5;TRP;1,15
2020-11-08;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;Cost;1082351,398
2020-11-08;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;33,22
2020-11-09;Hebe;Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120;15;Cost;1082622,949
2020-11-09;Hebe;Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120;15;TRP;25,26
2020-11-09;Hebe;Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120;15;Cost;1108025,275
2020-11-09;Hebe;Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120;15;TRP;29,92
2020-11-09;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;Cost;1125947,616
2020-11-09;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;21,11
2020-11-10;Hebe;Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120;15;Cost;1553378,167
2020-11-10;Hebe;Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120;15;TRP;41,36
2020-11-10;Hebe;Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120;15;Cost;572053,4734
2020-11-10;Hebe;Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120;15;TRP;16,63
2020-11-10;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;Cost;1277620,981
2020-11-10;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;21,94
2020-11-11;Hebe;Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120;15;Cost;79697,63833
2020-11-11;Hebe;Hebe drogerie produkty do piel.twarzy do-50% nowa aplikacja juz jest 151120;15;TRP;1,01
2020-11-11;Hebe;Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120;15;Cost;1220694,096
2020-11-11;Hebe;Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120;15;TRP;39,03
2020-11-11;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;Cost;1071834,984
2020-11-11;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;15,89
2020-11-12;Hebe;Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120;15;Cost;52601,82374
2020-11-12;Hebe;Hebe drogerie wszystkie kosmetyki do wlosow gliss syoss taft do 50% 151120;15;TRP;1,63
2020-11-12;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;Cost;750022,8124
2020-11-12;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;19,4
2020-11-13;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;Cost;513131,9261
2020-11-13;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;8,87
2020-11-14;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;Cost;552136,4697
2020-11-14;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;11,28
2020-11-15;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;Cost;1379575,895
2020-11-15;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;34,42
2020-11-16;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;Cost;972496,8295
2020-11-16;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;20,48
2020-11-17;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;Cost;832574,2009
2020-11-17;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;21,44
2020-11-18;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;Cost;518711,057
2020-11-18;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;12,24
2020-11-19;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;Cost;631034,268
2020-11-19;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;13,05
2020-11-20;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;Cost;766217,104
2020-11-20;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;13,71
2020-11-21;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;Cost;511551,9952
2020-11-21;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;12,25
2020-11-22;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;Cost;24686,42
2020-11-22;Nivea od 2007;Nivea cellular filler pani smaruje buzie usmiech 5op. widoczne ujedrnienie 3 zestawy koniec hebe 301120;30;TRP;0,25
2020-11-23;Hebe;Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120;15;Cost;2316000,928
2020-11-23;Hebe;Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120;15;TRP;60,81
2020-11-24;Hebe;Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120;15;Cost;2584090,512
2020-11-24;Hebe;Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120;15;TRP;64,9
2020-11-25;Hebe;Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120;15;Cost;2206926,45
2020-11-25;Hebe;Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120;15;TRP;65,26
2020-11-26;Hebe;Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120;15;Cost;3182825,068
2020-11-26;Hebe;Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120;15;TRP;85,94
2020-11-27;Hebe;Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120;15;Cost;1600968,647
2020-11-27;Hebe;Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120;15;TRP;47,23
2020-11-28;Hebe;Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120;15;Cost;1980828,466
2020-11-28;Hebe;Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120;15;TRP;58,06
2020-11-29;Hebe;Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120;15;Cost;1162977,246
2020-11-29;Hebe;Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120;15;TRP;31,14
2020-11-30;Hebe;Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120;15;Cost;4838,53832
2020-11-30;Hebe;Hebe drogerie black week do-70% krem dermika tusz do rzes krem dermedic nacomi miya nivea 151120;15;TRP;0,25
2020-12-01;Hebe;Hebe drogerie zestawy swiateczne -50% 151220;15;Cost;1568066,587
2020-12-01;Hebe;Hebe drogerie zestawy swiateczne -50% 151220;15;TRP;45,49
2020-12-02;Hebe;Hebe drogerie zestawy swiateczne -50% 151220;15;Cost;1761850,046
2020-12-02;Hebe;Hebe drogerie zestawy swiateczne -50% 151220;15;TRP;42,78
2020-12-03;Hebe;Hebe drogerie zestawy swiateczne -50% 151220;15;Cost;1727289,058
2020-12-03;Hebe;Hebe drogerie zestawy swiateczne -50% 151220;15;TRP;47,48
2020-12-04;Hebe;Hebe drogerie zestawy swiateczne -50% 151220;15;Cost;1386621,4
2020-12-04;Hebe;Hebe drogerie zestawy swiateczne -50% 151220;15;TRP;36,76
2020-12-05;Hebe;Hebe drogerie zestawy swiateczne -50% 151220;15;Cost;1777402,491
2020-12-05;Hebe;Hebe drogerie zestawy swiateczne -50% 151220;15;TRP;39,92
2020-12-06;Hebe;Hebe drogerie zestawy swiateczne -50% 151220;15;Cost;1880808,967
2020-12-06;Hebe;Hebe drogerie zestawy swiateczne -50% 151220;15;TRP;35,39
2020-12-06;Jordan od 2017;Jordan szczoteczki promocja -25% /hebe/winieta 051120;5;Cost;42904,99796
2020-12-06;Jordan od 2017;Jordan szczoteczki promocja -25% /hebe/winieta 051120;5;TRP;1,2
2020-12-07;Hebe;Hebe drogerie zestawy swiateczne -50% 151220;15;Cost;112945,3088
2020-12-07;Hebe;Hebe drogerie zestawy swiateczne -50% 151220;15;TRP;0,56
2020-12-13;Jordan od 2017;Jordan szczoteczki promocja -25% /hebe/winieta 051120;5;Cost;42904,99796
2020-12-13;Jordan od 2017;Jordan szczoteczki promocja -25% /hebe/winieta 051120;5;TRP;1,44
2020-12-17;Hebe;Hebe drogerie produkty naturalne i weganskie do -50% 151220;15;Cost;1477585,92
2020-12-17;Hebe;Hebe drogerie produkty naturalne i weganskie do -50% 151220;15;TRP;44,13
2020-12-18;Hebe;Hebe drogerie produkty naturalne i weganskie do -50% 151220;15;Cost;1889310,97
2020-12-18;Hebe;Hebe drogerie produkty naturalne i weganskie do -50% 151220;15;TRP;46,61
2020-12-19;Hebe;Hebe drogerie produkty naturalne i weganskie do -50% 151220;15;Cost;1422530,266
2020-12-19;Hebe;Hebe drogerie produkty naturalne i weganskie do -50% 151220;15;TRP;37,69
2020-12-20;Hebe;Hebe drogerie produkty naturalne i weganskie do -50% 151220;15;Cost;1387623,668
2020-12-20;Hebe;Hebe drogerie produkty naturalne i weganskie do -50% 151220;15;TRP;32,87
2020-12-21;Hebe;Hebe drogerie produkty naturalne i weganskie do -50% 151220;15;Cost;1577501,736
2020-12-21;Hebe;Hebe drogerie produkty naturalne i weganskie do -50% 151220;15;TRP;35,62
2020-12-22;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;Cost;721253,2586
2020-12-22;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;TRP;18,65
2020-12-22;Hebe;Hebe drogerie produkty naturalne i weganskie do -50% 151220;15;Cost;2004848,353
2020-12-22;Hebe;Hebe drogerie produkty naturalne i weganskie do -50% 151220;15;TRP;54,65
2020-12-23;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;Cost;707325,1804
2020-12-23;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;TRP;17,77
2020-12-23;Hebe;Hebe drogerie produkty naturalne i weganskie do -50% 151220;15;Cost;730722,9693
2020-12-23;Hebe;Hebe drogerie produkty naturalne i weganskie do -50% 151220;15;TRP;15,99
2020-12-24;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;Cost;2066194,107
2020-12-24;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;TRP;70,01
2020-12-25;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;Cost;1450628,349
2020-12-25;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;TRP;49,95
2020-12-26;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;Cost;1655022,032
2020-12-26;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;TRP;41,17
2020-12-27;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;Cost;1918238,517
2020-12-27;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;TRP;58,54
2020-12-28;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;Cost;1529047,231
2020-12-28;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;TRP;59,55
2020-12-29;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;Cost;1522653,448
2020-12-29;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;TRP;61,71
2020-12-30;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;Cost;102369,6465
2020-12-30;Hebe;Hebe drogerie marki makijazowe do -50% 151220;15;TRP;0,75
2021-01-04;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;73476,66049
2021-01-04;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;5,5
2021-01-05;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;219842,4447
2021-01-05;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;24,29
2021-01-06;Hebe;Hebe drogerie ponad 50 marek do -40% 150121;15;Cost;1282454,582
2021-01-06;Hebe;Hebe drogerie ponad 50 marek do -40% 150121;15;TRP;48,35
2021-01-06;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;27787,03435
2021-01-06;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;5,36
2021-01-07;Hebe;Hebe drogerie ponad 50 marek do -40% 150121;15;Cost;934390,8716
2021-01-07;Hebe;Hebe drogerie ponad 50 marek do -40% 150121;15;TRP;37,6
2021-01-07;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;59825,07023
2021-01-07;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;5,84
2021-01-08;Hebe;Hebe drogerie ponad 50 marek do -40% 150121;15;Cost;908435,5696
2021-01-08;Hebe;Hebe drogerie ponad 50 marek do -40% 150121;15;TRP;26,86
2021-01-08;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;18801,17747
2021-01-08;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;4,43
2021-01-09;Hebe;Hebe drogerie ponad 50 marek do -40% 150121;15;Cost;954816,4155
2021-01-09;Hebe;Hebe drogerie ponad 50 marek do -40% 150121;15;TRP;39,16
2021-01-09;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;45516,8212
2021-01-09;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;5,13
2021-01-10;Hebe;Hebe drogerie ponad 50 marek do -40% 150121;15;Cost;1475996,115
2021-01-10;Hebe;Hebe drogerie ponad 50 marek do -40% 150121;15;TRP;52,62
2021-01-10;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;21566,05651
2021-01-10;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;4,9
2021-01-11;Hebe;Hebe drogerie ponad 50 marek do -40% 150121;15;Cost;774857,351
2021-01-11;Hebe;Hebe drogerie ponad 50 marek do -40% 150121;15;TRP;32,9
2021-01-11;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;70953,70836
2021-01-11;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;5,32
2021-01-12;Hebe;Hebe drogerie ponad 50 marek do -40% 150121;15;Cost;912444,6442
2021-01-12;Hebe;Hebe drogerie ponad 50 marek do -40% 150121;15;TRP;34,55
2021-01-12;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;9642,515652
2021-01-12;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;1,43
2021-01-13;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;66599,02388
2021-01-13;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;6,69
2021-01-14;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;47728,72443
2021-01-14;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;3,35
2021-01-15;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;81633,05366
2021-01-15;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;6,12
2021-01-16;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;67048,31672
2021-01-16;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;4,26
2021-01-17;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;42510,01524
2021-01-17;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;2,03
2021-01-18;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;57544,04502
2021-01-18;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;7,01
2021-01-19;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;75031,90495
2021-01-19;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;4,59
2021-01-20;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;28028,96127
2021-01-20;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;3,07
2021-01-21;Hebe;Hebe drogerie pielegnacja koloryzacja i stylizacja wlosow do -40% 150121;15;Cost;1154475,243
2021-01-21;Hebe;Hebe drogerie pielegnacja koloryzacja i stylizacja wlosow do -40% 150121;15;TRP;43,67
2021-01-21;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;48385,3832
2021-01-21;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;2,24
2021-01-22;Hebe;Hebe drogerie pielegnacja koloryzacja i stylizacja wlosow do -40% 150121;15;Cost;838587,8128
2021-01-22;Hebe;Hebe drogerie pielegnacja koloryzacja i stylizacja wlosow do -40% 150121;15;TRP;29,92
2021-01-22;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;334239,3149
2021-01-22;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;29,17
2021-01-23;Hebe;Hebe drogerie pielegnacja koloryzacja i stylizacja wlosow do -40% 150121;15;Cost;985679,3778
2021-01-23;Hebe;Hebe drogerie pielegnacja koloryzacja i stylizacja wlosow do -40% 150121;15;TRP;34,53
2021-01-23;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;147748,2237
2021-01-23;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;14,26
2021-01-24;Hebe;Hebe drogerie pielegnacja koloryzacja i stylizacja wlosow do -40% 150121;15;Cost;1040078,373
2021-01-24;Hebe;Hebe drogerie pielegnacja koloryzacja i stylizacja wlosow do -40% 150121;15;TRP;43,78
2021-01-24;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;95146,39996
2021-01-24;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;9,44
2021-01-25;Hebe;Hebe drogerie pielegnacja koloryzacja i stylizacja wlosow do -40% 150121;15;Cost;1053660,841
2021-01-25;Hebe;Hebe drogerie pielegnacja koloryzacja i stylizacja wlosow do -40% 150121;15;TRP;52,96
2021-01-25;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;61725,92457
2021-01-25;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;5,38
2021-01-26;Hebe;Hebe drogerie pielegnacja koloryzacja i stylizacja wlosow do -40% 150121;15;Cost;1155961,366
2021-01-26;Hebe;Hebe drogerie pielegnacja koloryzacja i stylizacja wlosow do -40% 150121;15;TRP;50,03
2021-01-26;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;189152,2873
2021-01-26;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;9,17
2021-01-27;Hebe;Hebe drogerie pielegnacja koloryzacja i stylizacja wlosow do -40% 150121;15;Cost;409858,7567
2021-01-27;Hebe;Hebe drogerie pielegnacja koloryzacja i stylizacja wlosow do -40% 150121;15;TRP;13,95
2021-01-27;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;Cost;90584,34955
2021-01-27;Loreal;Loreal elseve dream long pani ciagnie sie za wlosy nie scianaj 4 op. hebe 150121;15;TRP;5,33
2021-01-28;Hebe;Hebe drogerie pielegnacja koloryzacja i stylizacja wlosow do -40% 150121;15;Cost;829,463712
2021-01-28;Hebe;Hebe drogerie pielegnacja koloryzacja i stylizacja wlosow do -40% 150121;15;TRP;0
2021-02-04;Hebe;Hebe drogerie produkty do makijazu do -60% nowa aplikacja juz jest 150221;15;Cost;2301623,557
2021-02-04;Hebe;Hebe drogerie produkty do makijazu do -60% nowa aplikacja juz jest 150221;15;TRP;86,65
2021-02-05;Hebe;Hebe drogerie produkty do makijazu do -60% nowa aplikacja juz jest 150221;15;Cost;1536927,136
2021-02-05;Hebe;Hebe drogerie produkty do makijazu do -60% nowa aplikacja juz jest 150221;15;TRP;54,8
2021-02-06;Hebe;Hebe drogerie produkty do makijazu do -60% nowa aplikacja juz jest 150221;15;Cost;1576948,76
2021-02-06;Hebe;Hebe drogerie produkty do makijazu do -60% nowa aplikacja juz jest 150221;15;TRP;59,28
2021-02-07;Hebe;Hebe drogerie produkty do makijazu do -60% nowa aplikacja juz jest 150221;15;Cost;1396436,72
2021-02-07;Hebe;Hebe drogerie produkty do makijazu do -60% nowa aplikacja juz jest 150221;15;TRP;44,27
2021-02-08;Hebe;Hebe drogerie produkty do makijazu do -60% nowa aplikacja juz jest 150221;15;Cost;1836709,146
2021-02-08;Hebe;Hebe drogerie produkty do makijazu do -60% nowa aplikacja juz jest 150221;15;TRP;67,93
2021-02-09;Hebe;Hebe drogerie produkty do makijazu do -60% nowa aplikacja juz jest 150221;15;Cost;1335643,942
2021-02-09;Hebe;Hebe drogerie produkty do makijazu do -60% nowa aplikacja juz jest 150221;15;TRP;50,35
2021-02-10;Hebe;Hebe drogerie produkty do makijazu do -60% nowa aplikacja juz jest 150221;15;Cost;555222,2722
2021-02-10;Hebe;Hebe drogerie produkty do makijazu do -60% nowa aplikacja juz jest 150221;15;TRP;24,23
2021-02-11;Hebe;Hebe drogerie produkty do makijazu do -60% nowa aplikacja juz jest 150221;15;Cost;12580,19963
2021-02-11;Hebe;Hebe drogerie produkty do makijazu do -60% nowa aplikacja juz jest 150221;15;TRP;0,45
2021-02-11;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150221;15;Cost;2046909,075
2021-02-11;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150221;15;TRP;61,07
2021-02-12;Hebe;Hebe drogerie wszystkie dermokosmetyki do -40% 150221;15;Cost;1087979,902
